Tempo,Erro Little
1760.00, 0.00064080584545500585
1770.00, 0.00065696875919440956
1780.00, 0.00068041733598889209
1790.00, 0.00057872522599522469
1800.00, 0.00059884266334275793
1810.00, 0.00053802621498677539
1820.00, 0.00057355406262082909
1830.00, 0.00050832536773048886
1840.00, 0.00047219464533920785
1850.00, 0.00045079667506220389
1860.00, 0.00043547007310529295
1870.00, 0.00044899065522674420
1880.00, 0.00048941748137654173
1890.00, 0.00047141302393782780
1900.00, 0.00041459718806224899
1910.00, 0.00042452203961929058
1920.00, 0.00036510972486825111
1930.00, 0.00035872646519408136
1940.00, 0.00038125690584367433
1950.00, 0.00033668648893003805
1960.00, 0.00030866762854619978
1970.00, 0.00039346491617120449
1980.00, 0.00042220155554906214
1990.00, 0.00044078088010746086
2000.00, 0.00043474677898780456
2010.00, 0.00050262174133264281
2020.00, 0.00049214722670409827
2030.00, 0.00050241020243735335
2040.00, 0.00049979980746828190
2050.00, 0.00048567424201850784
2060.00, 0.00055707014112771347
2070.00, 0.00057441783909473187
2080.00, 0.00055062309690034894
2090.00, 0.00049814812295512212
2100.00, 0.00045269617390975014
2110.00, 0.00050129128228482145
2120.00, 0.00051207777957174017
2130.00, 0.00046463584259281987
2140.00, 0.00048198388938569536
2150.00, 0.00055523346505470528
2160.00, 0.00059082710460911514
2170.00, 0.00051290543782656073
2180.00, 0.00045482714036859662
2190.00, 0.00055618706320226252
2200.00, 0.00056040855056371797
2210.00, 0.00046306915327809506
2220.00, 0.00049074717718111671
2230.00, 0.00044061255962368762
2240.00, 0.00069951440009230481
2250.00, 0.00080635622973401766
2260.00, 0.00073519475862893202
2270.00, 0.00048811655764424700
2280.00, 0.00039944756000931392
2290.00, 0.00047405412328327401
2300.00, 0.00055345374392778979
2310.00, 0.00032486369094897327
2320.00, 0.00034601729492722555
2330.00, 0.00035308436044401148
2340.00, 0.00042052468965536605
2350.00, 0.00040317755312058168
2360.00, 0.00049332891080000607
2370.00, 0.00056201451207149589
2380.00, 0.00055419322465377618
2390.00, 0.00055871024276932246
2400.00, 0.00062282892682885560
2410.00, 0.00065464632156642111
2420.00, 0.00066486616186578473
2430.00, 0.00094409837479680903
2440.00, 0.00083188069967254918
2450.00, 0.00090556102697014751
2460.00, 0.00095038964105365054
2470.00, 0.00101600616324271087
2480.00, 0.00096315032708949033
2490.00, 0.00093538095316958447
2500.00, 0.00099559118638703481
2510.00, 0.00103164610568118320
2520.00, 0.00121296519121250057
2530.00, 0.00124987081991934090
2540.00, 0.00121129154527421790
2550.00, 0.00117056866446940688
2560.00, 0.00117231812217744036
2570.00, 0.00130916898355915023
2580.00, 0.00135406382912339751
2590.00, 0.00136711166465364187
2600.00, 0.00140272127460638885
2610.00, 0.00153787474553368497
2620.00, 0.00158384981191339591
2630.00, 0.00173632792764077948
2640.00, 0.00183822857893733982
2650.00, 0.00182770122802544677
2660.00, 0.00186611578102047204
2670.00, 0.00187756632458890849
2680.00, 0.00192650592101495377
2690.00, 0.00185694558927007591
2700.00, 0.00190640872069502976
2710.00, 0.00179120241059171903
2720.00, 0.00176152613582791773
2730.00, 0.00171891626170461720
2740.00, 0.00183495003720901551
2750.00, 0.00190676672119360902
2760.00, 0.00184358666681250227
2770.00, 0.00183473119639376847
2780.00, 0.00184124941577490375
2790.00, 0.00175462751246202586
2800.00, 0.00173305759932951275
2810.00, 0.00182106379503910176
2820.00, 0.00178471566416193994
2830.00, 0.00182670696334286120
2840.00, 0.00173954315733748643
2850.00, 0.00176956089952451379
2860.00, 0.00174460024822575832
2870.00, 0.00171775154674813635
2880.00, 0.00171053104392449029
2890.00, 0.00166893752400243400
2900.00, 0.00165268834270237974
2910.00, 0.00188162044772832715
2920.00, 0.00178858521697700112
2930.00, 0.00186730172872406897
2940.00, 0.00183693674301554921
2950.00, 0.00176960763835820600
2960.00, 0.00171848837426491485
2970.00, 0.00174199685995368725
2980.00, 0.00172702642370214932
2990.00, 0.00165894453396608910
3000.00, 0.00165597434000286370
3010.00, 0.00165389552310957200
3020.00, 0.00180471430613593498
3030.00, 0.00174158653359768323
3040.00, 0.00171764559305875864
3050.00, 0.00162029675653618810
3060.00, 0.00170343926128291301
3070.00, 0.00157210800030505027
3080.00, 0.00163141645325337592
3090.00, 0.00181175611537787162
3100.00, 0.00189966876125158279
3110.00, 0.00192219334715382217
3120.00, 0.00197416558272767162
3130.00, 0.00193760762221950600
3140.00, 0.00204215275433350385
3150.00, 0.00190044194844496417
3160.00, 0.00188915990359239672
3170.00, 0.00197270031346485908
3180.00, 0.00199950521353109423
3190.00, 0.00192828273700929032
3200.00, 0.00202439280633370799
3210.00, 0.00199826285159776518
3220.00, 0.00195270177886763818
3230.00, 0.00212118092229429678
3240.00, 0.00231961911640743423
3250.00, 0.00237623568199962776
3260.00, 0.00235883923912627580
3270.00, 0.00213981005465191387
3280.00, 0.00195958149312147611
3290.00, 0.00180076569312026535
3300.00, 0.00165376463055899592
3310.00, 0.00188009105049413705
3320.00, 0.00182581459764374898
3330.00, 0.00183788952746954948
3340.00, 0.00181720991539480181
3350.00, 0.00196511629988682657
3360.00, 0.00195381347668632799
3370.00, 0.00189620847754090605
3380.00, 0.00172598228747800064
3390.00, 0.00171406051014777461
3400.00, 0.00135554212456590051
3410.00, 0.00127276229645190142
3420.00, 0.00123500267693410493
3430.00, 0.00128907614358286793
3440.00, 0.00138545354651764541
3450.00, 0.00125297861124140653
3460.00, 0.00133042831278862295
3470.00, 0.00128347788197480384
3480.00, 0.00152097434972953138
3490.00, 0.00142841811317406808
3500.00, 0.00143633509739693466
3510.00, 0.00132710739564556590
3520.00, 0.00116361047106572357
3530.00, 0.00068758581270600416
3540.00, 0.00067204057999292743
3550.00, 0.00060527653167063988
3560.00, 0.00070006357294660759
3570.00, 0.00065119053026707618
3580.00, 0.00076236708723387281
3590.00, 0.00081486655920759432
3600.00, 0.00062554967402705941
3610.00, 0.00071970352834016538
3620.00, 0.00078077441241486412
3630.00, 0.00070458891040470206
3640.00, 0.00072820947761531585
3650.00, 0.00084244643643449635
3660.00, 0.00103698167120391815
3670.00, 0.00093881473759660494
3680.00, 0.00099135045759668472
3690.00, 0.00113709812982687453
3700.00, 0.00138650136260665136
3710.00, 0.00138975211513070462
3720.00, 0.00139562215004573886
3730.00, 0.00129808210625981246
3740.00, 0.00132697959458782933
3750.00, 0.00124398897411648335
3760.00, 0.00119398127967462742
3770.00, 0.00124849421825468099
3780.00, 0.00123446167187335476
3790.00, 0.00119162664180905153
3800.00, 0.00118876826618574682
3810.00, 0.00120680947463691624
3820.00, 0.00123198769792454144
3830.00, 0.00127148874764237974
3840.00, 0.00100546576405680099
3850.00, 0.00108740088868142237
3860.00, 0.00115611029280682232
3870.00, 0.00123731203259591638
3880.00, 0.00122790347759238472
3890.00, 0.00121818088364156196
3900.00, 0.00128583521380409849
3910.00, 0.00138305785718717544
3920.00, 0.00128960455559390397
3930.00, 0.00124268761428281138
3940.00, 0.00123283852556532736
3950.00, 0.00128946393224227407
3960.00, 0.00141146578050399540
3970.00, 0.00143681077188340112
3980.00, 0.00166261307561343941
3990.00, 0.00179448470740162236
4000.00, 0.00171089477421793035
4010.00, 0.00172637084922877548
4020.00, 0.00183225900094852179
4030.00, 0.00184354355482829746
4040.00, 0.00184730451164050180
4050.00, 0.00197088270710921165
4060.00, 0.00199698719261309776
4070.00, 0.00202299472564337890
4080.00, 0.00207120474595923199
4090.00, 0.00199723361862069737
4100.00, 0.00200918732673338596
4110.00, 0.00191617978476932294
4120.00, 0.00177747628172220118
4130.00, 0.00171019174946573926
4140.00, 0.00183460154355952199
4150.00, 0.00175847051424771195
4160.00, 0.00176941974951949632
4170.00, 0.00176899444236644499
4180.00, 0.00188358580588410263
4190.00, 0.00184028129965918552
4200.00, 0.00179195089696815302
4210.00, 0.00203141944292495324
4220.00, 0.00180770395355622782
4230.00, 0.00187578415817846178
4240.00, 0.00191363451496595616
4250.00, 0.00183426069214887022
4260.00, 0.00183967116616390314
4270.00, 0.00183882673318347400
4280.00, 0.00179513996414160104
4290.00, 0.00196650014252863770
4300.00, 0.00186650389524034566
4310.00, 0.00180683992156449591
4320.00, 0.00175782185891604215
4330.00, 0.00191541475736300981
4340.00, 0.00194378323592747648
4350.00, 0.00207868394334509432
4360.00, 0.00201379213682706393
4370.00, 0.00216706147094747337
4380.00, 0.00219385746276978821
4390.00, 0.00216328696196610437
4400.00, 0.00219041592787938555
4410.00, 0.00197766008503119650
4420.00, 0.00171957899318764262
4430.00, 0.00180932866902061562
4440.00, 0.00169804672940454537
4450.00, 0.00139084300892156065
4460.00, 0.00121451002345507320
4470.00, 0.00127974737530411886
4480.00, 0.00121119124615054474
4490.00, 0.00112729659688692863
4500.00, 0.00139088763089478817
4510.00, 0.00139102348013508959
4520.00, 0.00129318265773603613
4530.00, 0.00126168013174954297
4540.00, 0.00149515546434964008
4550.00, 0.00131954961922664538
4560.00, 0.00123291184933016496
4570.00, 0.00122380534775334837
4580.00, 0.00116199145344264565
4590.00, 0.00109742062231488191
4600.00, 0.00117639757176135618
4610.00, 0.00115655099682809848
4620.00, 0.00114610391567060432
4630.00, 0.00099261989169452391
4640.00, 0.00101435493468793325
4650.00, 0.00074167355966237025
4660.00, 0.00086994325725608945
4670.00, 0.00117667019620704139
4680.00, 0.00143920283482890099
4690.00, 0.00129117571799186592
4700.00, 0.00135956189372832270
4710.00, 0.00142955074674544491
4720.00, 0.00136440705105567162
4730.00, 0.00146502018355665342
4740.00, 0.00161722810510545045
4750.00, 0.00138282655579802238
4760.00, 0.00154006219105884412
4770.00, 0.00130401897563547919
4780.00, 0.00144379341351941193
4790.00, 0.00165105581656277423
4800.00, 0.00174480087920692029
4810.00, 0.00178766427685461693
4820.00, 0.00167945390634782754
4830.00, 0.00170360389521695410
4840.00, 0.00184598528205670576
4850.00, 0.00185019070151692944
4860.00, 0.00155040518883486911
4870.00, 0.00143789321972098705
4880.00, 0.00152861727688780036
4890.00, 0.00152079017914230619
4900.00, 0.00171201854080926807
4910.00, 0.00187135798694448852
4920.00, 0.00192641151734296301
4930.00, 0.00182149670365072680
4940.00, 0.00145548698026143342
4950.00, 0.00132766251760818577
4960.00, 0.00160868686321746779
4970.00, 0.00167148805419525814
4980.00, 0.00170535641044722297
4990.00, 0.00172806568977801334
5000.00, 0.00199501599541918040
5010.00, 0.00202457717237924939
5020.00, 0.00218593981565362583
5030.00, 0.00213055532925476854
5040.00, 0.00198220356970990608
5050.00, 0.00216402542607241344
5060.00, 0.00208377860609099130
5070.00, 0.00217913255864221611
5080.00, 0.00216291820939318313
5090.00, 0.00227834570478746556
5100.00, 0.00229671634744699205
5110.00, 0.00233476826374223734
5120.00, 0.00216943650988588033
5130.00, 0.00217762993713010999
5140.00, 0.00220827957419178489
5150.00, 0.00215294774006080658
5160.00, 0.00214125998738312617
5170.00, 0.00217247904053108343
5180.00, 0.00230163007677353093
5190.00, 0.00235789524036134068
5200.00, 0.00236715825836553151
5210.00, 0.00222614888263894528
5220.00, 0.00268477263447142178
5230.00, 0.00276815287317910830
5240.00, 0.00277262679115430899
5250.00, 0.00290917028875359307
5260.00, 0.00273569737958156978
5270.00, 0.00264125889112243328
5280.00, 0.00255156698989544850
5290.00, 0.00240835691526664064
5300.00, 0.00240610404969210379
5310.00, 0.00240499191563925407
5320.00, 0.00233711413794335243
5330.00, 0.00221992787557523386
5340.00, 0.00235727855365563954
5350.00, 0.00234159346660334222
5360.00, 0.00236750976486499454
5370.00, 0.00252592708487719975
5380.00, 0.00223846320849840907
5390.00, 0.00203475698754251866
5400.00, 0.00177091356794267796
5410.00, 0.00183310500203326399
5420.00, 0.00159304361921952520
5430.00, 0.00163617508497271302
5440.00, 0.00153082479347732558
5450.00, 0.00144601687138745660
5460.00, 0.00161577073588192732
5470.00, 0.00145078782353591507
5480.00, 0.00139768652750804634
5490.00, 0.00145329767146673561
5500.00, 0.00138347054833598548
5510.00, 0.00156103444500965693
5520.00, 0.00155040609788592576
5530.00, 0.00160257534658958534
5540.00, 0.00172653760885133067
5550.00, 0.00159759702617723320
5560.00, 0.00161862221666497774
5570.00, 0.00163728455043665733
5580.00, 0.00140485333222839515
5590.00, 0.00147005677119294020
5600.00, 0.00118140465307092768
5610.00, 0.00102354937391302414
5620.00, 0.00103545866850884849
5630.00, 0.00114636451802097028
5640.00, 0.00098347369217410829
5650.00, 0.00077728494045814500
5660.00, 0.00070249103585906525
5670.00, 0.00061054157044226898
5680.00, 0.00062468552087535656
5690.00, 0.00068664741432877818
5700.00, 0.00079725445353640012
5710.00, 0.00077017683581548368
5720.00, 0.00077038580963328940
5730.00, 0.00089223625045331545
5740.00, 0.00085350039396159261
5750.00, 0.00083554688836429136
5760.00, 0.00088611188851439593
5770.00, 0.00107367923032608559
5780.00, 0.00121940502591932898
5790.00, 0.00112540496427016024
5800.00, 0.00111197113673044967
5810.00, 0.00109518100335792568
5820.00, 0.00110360983533652757
5830.00, 0.00121335768915464826
5840.00, 0.00134866228775365471
5850.00, 0.00124353132681287448
5860.00, 0.00141719026794007164
5870.00, 0.00150033214162936801
5880.00, 0.00145549665101984971
5890.00, 0.00170227558932678491
5900.00, 0.00180838859165266541
5910.00, 0.00191674294999799599
5920.00, 0.00222713421665510225
5930.00, 0.00208228522723530318
5940.00, 0.00205351685305599219
5950.00, 0.00208772164391657356
5960.00, 0.00216129803594533598
5970.00, 0.00196861462991115843
5980.00, 0.00213520715901704961
5990.00, 0.00198423254145296823
6000.00, 0.00202388265016750779
6010.00, 0.00179521792227843591
6020.00, 0.00184984070946114798
6030.00, 0.00167705723685340757
6040.00, 0.00160894102818831541
6050.00, 0.00187767920733561411
6060.00, 0.00203212821902942764
6070.00, 0.00180216094599705556
6080.00, 0.00165413738888675610
6090.00, 0.00111082730289746578
6100.00, 0.00096117307118692707
6110.00, 0.00115233534666980830
6120.00, 0.00084863742922447472
6130.00, 0.00095955879164000280
6140.00, 0.00071837374188143954
6150.00, 0.00037241735558035671
6160.00, 0.00027300017176390412
6170.00, 0.00001063573591064682
6180.00, 0.00028555247708395015
6190.00, 0.00017272397415535323
6200.00, 0.00045726031249238019
6210.00, 0.00053091602342458799
6220.00, 0.00041095202559882082
6230.00, 0.00021144714537291165
6240.00, 0.00013452662775570445
6250.00, 0.00012595226606260113
6260.00, 0.00000958077435297966
6270.00, 0.00000161621048766492
6280.00, 0.00020347984655222362
6290.00, 0.00013296072957924565
6300.00, 0.00039844252662080137
6310.00, 0.00064697989518158749
6320.00, 0.00006928755525237307
6330.00, 0.00018483602674823629
6340.00, 0.00032320598912338738
6350.00, 0.00025721428725944406
6360.00, 0.00003160103094312916
6370.00, 0.00032597397731848332
6380.00, 0.00048233992383650559
6390.00, 0.00015476526853008821
6400.00, 0.00036861715481339985
6410.00, 0.00042937342982130033
6420.00, 0.00022116079755907236
6430.00, 0.00060036114878769808
6440.00, 0.00057166454472579176
6450.00, 0.00029622107012317045
6460.00, 0.00043559586383601356
6470.00, 0.00026384021555259096
6480.00, 0.00067641061767975685
6490.00, 0.00086579968177691313
6500.00, 0.00069766600989495942
6510.00, 0.00067923804881919736
6520.00, 0.00089568034505038696
6530.00, 0.00080064834293924747
6540.00, 0.00086169777919797852
6550.00, 0.00061373245512585939
6560.00, 0.00083663135891454132
6570.00, 0.00101302395454805350
6580.00, 0.00101554134813719443
6590.00, 0.00108533553912293357
6600.00, 0.00107885844066668568
6610.00, 0.00144684410717577094
6620.00, 0.00157280452491681544
6630.00, 0.00160589600922333986
6640.00, 0.00153455772511756905
6650.00, 0.00158133433653251387
6660.00, 0.00173969604229506913
6670.00, 0.00151613812001683002
6680.00, 0.00103551061149786960
6690.00, 0.00118997418223720786
6700.00, 0.00104595913937366447
6710.00, 0.00091352310574954743
6720.00, 0.00100979774852882898
6730.00, 0.00117861915385297777
6740.00, 0.00104027775221959828
6750.00, 0.00104321680186414412
6760.00, 0.00077195230927262770
6770.00, 0.00067316592792332486
6780.00, 0.00074687631096459484
6790.00, 0.00051524511630862690
6800.00, 0.00044987739050261766
6810.00, 0.00041828059848558752
6820.00, 0.00055054696402700998
6830.00, 0.00065347905619583813
6840.00, 0.00084717509346488029
6850.00, 0.00096745695799915765
6860.00, 0.00122008632056891386
6870.00, 0.00094723944312136155
6880.00, 0.00111779044972459829
6890.00, 0.00108428993530873541
6900.00, 0.00074657328674287982
6910.00, 0.00100120407192649807
6920.00, 0.00105994512207940872
6930.00, 0.00102010905094251925
6940.00, 0.00092066693759873530
6950.00, 0.00045209311114335904
6960.00, 0.00035573150838619227
6970.00, 0.00061545382504313295
6980.00, 0.00036069411086003811
6990.00, 0.00051627166189094353
7000.00, 0.00017213317354425328
7010.00, 0.00023323087572046930
7020.00, 0.00036575978237696205
7030.00, 0.00039852238846727062
7040.00, 0.00052832701446625663
7050.00, 0.00040435534069560575
7060.00, 0.00056535331133478195
7070.00, 0.00038528898040723902
7080.00, 0.00026582822811382911
7090.00, 0.00018410277464830926
7100.00, 0.00009114514091068671
7110.00, 0.00018870523973113507
7120.00, 0.00037077643017768835
7130.00, 0.00051267953051148396
7140.00, 0.00040509178128012024
7150.00, 0.00037953506178300955
7160.00, 0.00074370764999098782
7170.00, 0.00068202712239173735
7180.00, 0.00063335003884112950
7190.00, 0.00064196089665857770
7200.00, 0.00083818174163408088
7210.00, 0.00059090866963718014
7220.00, 0.00060864567925511537
7230.00, 0.00073004409463184317
7240.00, 0.00078717011734674713
7250.00, 0.00090610428788506781
7260.00, 0.00088130417846432607
7270.00, 0.00084076755706030681
7280.00, 0.00116601243470082494
7290.00, 0.00110708364301981277
7300.00, 0.00102051339118425233
7310.00, 0.00121793711956463824
7320.00, 0.00129179120073574794
7330.00, 0.00110363205597430181
7340.00, 0.00096820895862848033
7350.00, 0.00095809248900913246
7360.00, 0.00071665775200457915
7370.00, 0.00075767984437913327
7380.00, 0.00059151575812199653
7390.00, 0.00052396869332405061
7400.00, 0.00049943343686420505
7410.00, 0.00034175602409947103
7420.00, 0.00017176979461641650
7430.00, 0.00022735990205813295
7440.00, 0.00049358545562361300
7450.00, 0.00067925839297400259
7460.00, 0.00057367036166455776
7470.00, 0.00065537886512601062
7480.00, 0.00104044464693142658
7490.00, 0.00108564578665015787
7500.00, 0.00090867181723019996
7510.00, 0.00094553263603813775
7520.00, 0.00107880832929385662
7530.00, 0.00105058470301955253
7540.00, 0.00089076835604595672
7550.00, 0.00105541779508167011
7560.00, 0.00109529624928761393
7570.00, 0.00106387553775144639
7580.00, 0.00100012589304387944
7590.00, 0.00119250818401717140
7600.00, 0.00119424182133265333
7610.00, 0.00125045831691394937
7620.00, 0.00119170045415728509
7630.00, 0.00109426285815716895
7640.00, 0.00132905470550559457
7650.00, 0.00157141054274401171
7660.00, 0.00151842704603222245
7670.00, 0.00130167979024164993
7680.00, 0.00131143001252453928
7690.00, 0.00130849519708942097
7700.00, 0.00146164300160833704
7710.00, 0.00126566429648455880
7720.00, 0.00135352858903159401
7730.00, 0.00149620795242588756
7740.00, 0.00159613130278968285
7750.00, 0.00182268952578201748
7760.00, 0.00176900316923456202
7770.00, 0.00177142600549551332
7780.00, 0.00155918500249851988
7790.00, 0.00141696287163695089
7800.00, 0.00161473901841446832
7810.00, 0.00196666640072917787
7820.00, 0.00234956859864610124
7830.00, 0.00250311000328284905
7840.00, 0.00221666409239817952
7850.00, 0.00203380397320751527
7860.00, 0.00216279064295354928
7870.00, 0.00202485095441629070
7880.00, 0.00200373318040991677
7890.00, 0.00232409802672650656
7900.00, 0.00195956362202442946
7910.00, 0.00194797972149673981
7920.00, 0.00164464917479012485
7930.00, 0.00191033550011532327
7940.00, 0.00196084570669885494
7950.00, 0.00176315675987126497
7960.00, 0.00181349783830597744
7970.00, 0.00181606916441046096
7980.00, 0.00215188154254919439
7990.00, 0.00211243058082288826
8000.00, 0.00219281295602424819
8010.00, 0.00247151629249087179
8020.00, 0.00267268277293419843
8030.00, 0.00274131978457603509
8040.00, 0.00292874177691171411
8050.00, 0.00261337574522269023
8060.00, 0.00229635013322004866
8070.00, 0.00221853187655129958
8080.00, 0.00223470334433972795
8090.00, 0.00240588860568324847
8100.00, 0.00247261284744659804
8110.00, 0.00242325693390066377
8120.00, 0.00257693076327347725
8130.00, 0.00234744791481755755
8140.00, 0.00259133887175533317
8150.00, 0.00264422269325681469
8160.00, 0.00288152500369687203
8170.00, 0.00274531876952810450
8180.00, 0.00259047653653343701
8190.00, 0.00247311251627824191
8200.00, 0.00274213305047599221
8210.00, 0.00272997222982462873
8220.00, 0.00237820679248512690
8230.00, 0.00235665428355869011
8240.00, 0.00247355231103840723
8250.00, 0.00223353513207635856
8260.00, 0.00224080662555037335
8270.00, 0.00215966696229141775
8280.00, 0.00192718899151023138
8290.00, 0.00233840365202730993
8300.00, 0.00266823788313397259
8310.00, 0.00263902825857531553
8320.00, 0.00260315795341803380
8330.00, 0.00300460222439591362
8340.00, 0.00311848569214712157
8350.00, 0.00342329364197491159
8360.00, 0.00383197220483388890
8370.00, 0.00365311002893564662
8380.00, 0.00394381419535516642
8390.00, 0.00402416888035972420
8400.00, 0.00337205480860491846
8410.00, 0.00395892277640275125
8420.00, 0.00446271266872955152
8430.00, 0.00491686801045965183
8440.00, 0.00444625733497394648
8450.00, 0.00389256227711731739
8460.00, 0.00464351361297676846
8470.00, 0.00532457076578829458
8480.00, 0.00574511576117187062
8490.00, 0.00566413064070481198
8500.00, 0.00587490673883506176
8510.00, 0.00574878192667505061
8520.00, 0.00560022476656296675
8530.00, 0.00517429319857409808
8540.00, 0.00516616528199032032
8550.00, 0.00495856363265323452
8560.00, 0.00482509759452431908
8570.00, 0.00451469618561839425
8580.00, 0.00475380357394916686
8590.00, 0.00417917404203960174
8600.00, 0.00387147747745286708
8610.00, 0.00393337135609295174
8620.00, 0.00354974108085404083
8630.00, 0.00366060332715134606
8640.00, 0.00356776706953354505
8650.00, 0.00352865833934190576
8660.00, 0.00335355894515076969
8670.00, 0.00326428366028652661
8680.00, 0.00340550195982114445
8690.00, 0.00320646039105376701
8700.00, 0.00316203772459644483
8710.00, 0.00336405012059026731
8720.00, 0.00343549563062461871
8730.00, 0.00353150570445714962
8740.00, 0.00387685621854627627
8750.00, 0.00384223653775705998
8760.00, 0.00361294286887270388
8770.00, 0.00323495491196057472
8780.00, 0.00280362817183954505
8790.00, 0.00255982042342584037
